anonymized_registration;statusCode;statusYear;admissionCode;admissionYear;affirmativePolicy;birthDate;secondarySchool;secondarySchoolGraduationYear;gender;curriculumCode;mandatoryCredits;optionalCredits;complementaryCredits;gpa;completedTerms;suspendedTerms;institutionalEnrollments;mobilityTerms;enrolledCredits;admissionGrade
951410776;CANCELADO REPROVOU TODAS POR FALTAS;2008.2;VESTIBULAR;2003.1;N/A;12/09/1983;;0;Masculino;1999;80;14;8;3,59;11;0;0;0;0;636,10
278597060;GRADUADO;2007.2;VESTIBULAR;2003.1;N/A;07/05/1985;;0;Masculino;1999;114;42;52;7,56;10;0;0;0;0;635,60
716087472;GRADUADO;2007.2;VESTIBULAR;2003.1;N/A;03/02/1984;;0;Masculino;1999;114;48;52;7,05;10;0;0;0;0;629,80
711025945;GRADUADO;2007.1;VESTIBULAR;2003.1;N/A;10/09/1983;;0;Masculino;1999;114;43;52;7,44;9;0;0;0;0;628,10
713947668;GRADUADO;2007.1;VESTIBULAR;2003.1;N/A;22/04/1985;;0;Masculino;1999;114;46;52;7,65;9;0;0;0;0;623,80
670952137;CANCELADO REPROVOU TODAS POR FALTAS;2008.2;VESTIBULAR;2003.1;N/A;06/03/1985;;0;Masculino;1999;66;4;4;2,74;11;0;0;0;0;621,30
890107184;GRADUADO;2008.1;VESTIBULAR;2003.1;N/A;06/07/1984;;0;Masculino;1999;116;44;52;6,29;11;0;0;0;0;621,30
426986218;GRADUADO;2004.1;VESTIBULAR;2003.1;N/A;21/09/1977;;0;Masculino;1999;131;53;55;7,58;3;0;0;0;0;619,20
022131457;GRADUADO;2007.1;VESTIBULAR;2003.1;N/A;07/03/1985;;0;Masculino;1999;114;44;52;7,44;9;0;0;0;0;617,80
297672102;GRADUADO;2007.1;VESTIBULAR;2003.1;N/A;14/08/1984;Somente escola privada;2002;Masculino;1999;114;44;52;8,87;9;0;0;0;0;729,30
838862609;GRADUADO;2007.1;VESTIBULAR;2003.1;N/A;04/04/1984;;0;Masculino;1999;114;42;52;8,56;9;0;0;0;0;614,00
253721185;GRADUADO;2008.2;VESTIBULAR;2003.1;N/A;03/03/1984;;0;Masculino;1999;114;50;52;6,97;12;0;0;0;0;615,00
224413055;TRANSFERIDO PARA OUTRA IES;2008.1;VESTIBULAR;2003.1;N/A;17/02/1984;;0;Masculino;1999;74;4;8;3,38;10;1;0;0;0;616,00
769424644;CANCELAMENTO POR ABANDONO;2008.1;VESTIBULAR;2003.2;N/A;06/05/1984;;0;Masculino;1999;88;14;16;5,22;9;0;0;0;0;613,10
264970250;GRADUADO;2009.2;VESTIBULAR;2003.2;N/A;29/10/1984;;0;Masculino;1999;114;44;52;6,27;13;0;0;0;0;612,00
085553722;GRADUADO;2008.1;VESTIBULAR;2003.2;N/A;20/06/1986;;0;Masculino;1999;114;46;52;7,28;9;1;0;0;0;611,70
259284224;CANCELADO NOVO INGRESSO MESMO CURSO;2008.1;VESTIBULAR;2003.2;N/A;16/09/1985;;0;Masculino;1999;72;25;14;4,39;9;0;0;0;0;611,00
021752322;CANCELADO 3 REPROV MESMA DISCIPLINA;2009.2;VESTIBULAR;2003.2;N/A;21/08/1983;;0;Masculino;1999;92;11;20;4,20;12;0;0;0;0;610,70
320099431;CANCELADO NOVO INGRESSO OUTRO CURSO;2007.1;VESTIBULAR;2003.2;N/A;23/09/1983;;0;Feminino;1999;42;12;4;6,27;4;3;0;0;0;610,50
856288627;CANCELADO NOVO INGRESSO MESMO CURSO;2008.2;VESTIBULAR;2003.2;N/A;03/07/1985;;0;Masculino;1999;100;21;26;5,16;10;0;0;0;0;610,20
567670806;GRADUADO;2008.2;VESTIBULAR;2003.2;N/A;10/08/1985;;0;Masculino;1999;114;42;52;6,82;11;0;0;0;0;610,00
113571521;CANCELADO 3 REPROV MESMA DISCIPLINA;2010.1;VESTIBULAR;2003.2;N/A;13/01/1985;;0;Masculino;1999;96;28;34;4,86;12;1;0;0;0;609,80
955274397;CANCELAMENTO POR ABANDONO;2008.1;VESTIBULAR;2003.2;N/A;26/08/1985;;0;Masculino;1999;62;12;4;3,61;8;0;0;0;0;607,80
917178915;CANCELAMENTO POR ABANDONO;2007.1;VESTIBULAR;2003.2;N/A;06/09/1985;;0;Masculino;1999;62;4;0;7,45;3;4;0;0;0;607,00
395213310;CANCELADO NOVO INGRESSO MESMO CURSO;2008.2;VESTIBULAR;2003.2;N/A;09/06/1984;;0;Masculino;1999;99;9;42;6,00;10;0;0;0;0;604,20
144726302;GRADUADO;2008.1;VESTIBULAR;2003.2;N/A;11/12/1984;;0;Masculino;1999;114;43;52;7,90;10;0;0;0;0;602,70
530952087;GRADUADO;2007.2;VESTIBULAR;2003.2;N/A;23/02/1983;;0;Masculino;1999;114;43;52;7,73;9;0;0;0;0;600,10
266806862;CANCELAMENTO POR ABANDONO;2008.1;VESTIBULAR;2003.2;N/A;15/02/1985;;0;Masculino;1999;38;0;0;1,70;9;0;0;0;0;598,30
565230650;CANCELAMENTO POR ABANDONO;2010.1;VESTIBULAR;2003.2;N/A;10/07/1985;;0;Feminino;1999;78;20;18;5,09;10;2;0;0;0;597,50
674201143;CANCELAMENTO POR ABANDONO;2007.1;VESTIBULAR;2003.2;N/A;18/06/1985;;0;Masculino;1999;4;0;0;1,41;3;4;0;0;0;597,50
002970927;GRADUADO;2007.2;VESTIBULAR;2003.2;N/A;06/07/1986;;0;Masculino;1999;114;42;52;7,16;9;0;0;0;0;597,00
359283284;CANCELAMENTO POR ABANDONO;2008.1;VESTIBULAR;2003.2;N/A;08/03/1984;;0;Masculino;1999;66;8;4;3,76;9;0;0;0;0;596,60
148140100;GRADUADO;2007.2;VESTIBULAR;2003.2;N/A;17/06/1985;;0;Masculino;1999;114;44;52;7,43;9;0;0;0;0;595,80
558611653;GRADUADO;2007.2;VESTIBULAR;2003.2;N/A;04/09/1985;;0;Masculino;1999;114;42;52;7,64;9;0;0;0;0;595,60
525860244;GRADUADO;2008.2;VESTIBULAR;2003.2;N/A;07/11/1983;;0;Masculino;1999;114;42;52;7,41;10;1;0;0;0;595,30
637370056;GRADUADO;2008.1;VESTIBULAR;2003.2;N/A;11/02/1985;;0;Masculino;1999;114;42;52;6,56;10;0;0;0;0;595,20
366096341;GRADUADO;2008.1;VESTIBULAR;2003.2;N/A;15/12/1984;;0;Masculino;1999;114;44;52;7,27;10;0;0;0;0;594,50
970587838;CANCELAMENTO DE MATRICULA;2011.2;VESTIBULAR;2003.2;N/A;29/07/1983;;0;Masculino;1999;104;29;36;4,38;14;1;0;0;0;594,30
887431748;CANCELAMENTO POR ABANDONO;2008.1;VESTIBULAR;2003.2;N/A;21/10/1984;;0;Masculino;1999;30;0;4;3,05;6;2;0;0;0;593,00
096180170;GRADUADO;2008.2;VESTIBULAR;2003.2;N/A;21/07/1985;;0;Masculino;1999;114;45;52;7,16;10;1;0;0;0;592,30
764129117;GRADUADO;2009.2;VESTIBULAR;2003.2;N/A;04/02/1985;;0;Feminino;1999;114;45;52;7,01;13;0;0;0;0;591,30
943664670;GRADUADO;2008.1;VESTIBULAR;2003.2;N/A;27/06/1985;;0;Masculino;1999;114;47;52;7,25;10;0;0;0;0;591,00
886484447;GRADUADO;2007.2;VESTIBULAR;2003.2;N/A;10/10/1981;;0;Masculino;1999;114;42;52;7,88;9;0;0;0;0;589,00
625087731;GRADUADO;2009.1;VESTIBULAR;2003.2;N/A;09/03/1984;;0;Masculino;1999;118;42;52;7,10;12;0;0;0;0;589,00
033706326;CANCELADO NOVO INGRESSO MESMO CURSO;2008.2;DECISAO CAMARA/CONSELHO/ADMINISTRAT;2003.2;N/A;18/05/1985;;0;Masculino;1999;114;36;40;6,38;10;0;0;0;0;589,00
716042872;CANCELAMENTO POR ABANDONO;2007.1;VESTIBULAR;2004.1;N/A;12/10/1986;;0;Feminino;1999;66;0;4;8,03;3;3;0;0;0;740,30
901942087;GRADUADO;2008.1;VESTIBULAR;2004.1;N/A;11/08/1986;;0;Masculino;1999;114;43;52;8,14;9;0;0;0;0;696,50
497498937;GRADUADO;2008.2;VESTIBULAR;2004.1;N/A;06/08/1983;;0;Masculino;1999;114;42;52;8,31;10;0;0;0;0;692,10
382308632;CANCELAMENTO POR ABANDONO;2006.1;VESTIBULAR;2004.1;N/A;12/07/1986;;0;Masculino;1999;0;0;0;0,00;0;4;0;0;0;608,00
008526663;GRADUADO;2008.2;VESTIBULAR;2004.1;N/A;10/03/1987;;0;Masculino;1999;114;42;52;8,30;10;0;0;0;0;672,80
873802648;CANCELADO NOVO INGRESSO OUTRO CURSO;2006.1;VESTIBULAR;2004.1;N/A;12/07/1986;;0;Masculino;1999;0;0;0;0,00;0;4;0;0;0;669,10
838845615;CANCELAMENTO POR ABANDONO;2007.2;VESTIBULAR;2004.1;N/A;21/07/1983;;0;Masculino;1999;78;15;4;5,43;6;0;0;0;0;665,20
602188647;GRADUADO;2008.1;VESTIBULAR;2004.1;N/A;23/05/1983;;0;Masculino;1999;114;42;52;7,97;9;0;0;0;0;663,00
416752183;CANCELADO NOVO INGRESSO MESMO CURSO;2010.1;VESTIBULAR;2004.1;N/A;12/11/1980;;0;Feminino;1999;86;13;14;3,67;12;0;0;0;0;608,00
081441438;GRADUADO;2008.2;VESTIBULAR;2004.1;N/A;12/12/1985;;0;Feminino;1999;114;42;52;7,11;10;0;0;0;0;646,60
583113991;GRADUADO;2007.2;VESTIBULAR;2004.1;N/A;06/09/1985;;0;Masculino;1999;134;44;52;7,53;8;0;0;0;0;644,80
476951453;CANCELAMENTO POR ABANDONO;2007.1;VESTIBULAR;2004.1;N/A;12/11/1982;;0;Masculino;1999;74;18;0;6,54;5;1;0;0;0;642,20
134746226;GRADUADO;2010.1;VESTIBULAR;2004.1;N/A;23/01/1986;;0;Masculino;1999;114;43;52;6,45;12;1;0;0;0;641,10
251359704;CANCELADO REPROVOU TODAS POR FALTAS;2008.2;VESTIBULAR;2004.1;N/A;07/11/1986;;0;Feminino;1999;100;11;24;6,25;9;0;0;0;0;639,10
406641353;GRADUADO;2008.2;VESTIBULAR;2004.1;N/A;11/08/1985;;0;Masculino;1999;114;42;52;6,79;10;0;0;0;0;637,20
946866766;GRADUADO;2008.2;VESTIBULAR;2004.1;N/A;04/04/1985;;0;Masculino;1999;114;44;52;8,69;10;0;0;0;0;635,70
694107964;GRADUADO;2008.2;VESTIBULAR;2004.1;N/A;08/04/1986;;0;Masculino;1999;114;42;52;7,49;10;0;0;0;0;635,30
309939617;GRADUADO;2008.1;VESTIBULAR;2004.1;N/A;26/07/1986;;0;Masculino;1999;114;45;52;8,19;9;0;0;0;0;630,00
511063723;GRADUADO;2008.1;VESTIBULAR;2004.1;N/A;17/11/1985;;0;Masculino;1999;114;52;52;9,06;9;0;0;0;0;629,50
338467017;GRADUADO;2009.2;VESTIBULAR;2004.1;N/A;29/12/1984;;0;Masculino;1999;114;45;52;8,23;11;1;2;0;0;628,10
778584322;GRADUADO;2011.1;VESTIBULAR;2004.1;N/A;06/07/1986;;0;Masculino;1999;114;44;52;5,77;14;0;1;0;0;626,00
049947227;CANCELADO NOVO INGRESSO MESMO CURSO;2010.1;VESTIBULAR;2004.1;N/A;19/09/1984;;0;Masculino;1999;114;28;40;6,34;12;0;0;0;0;624,70
696813739;GRADUADO;2008.2;VESTIBULAR;2004.1;N/A;26/07/1984;;0;Masculino;1999;114;45;52;7,56;10;0;0;0;0;622,10
388553199;GRADUADO;2010.1;VESTIBULAR;2004.1;N/A;06/03/1986;;0;Masculino;1999;114;49;52;8,33;13;0;2;0;0;620,50
265846257;GRADUADO;2009.2;VESTIBULAR;2004.1;N/A;01/08/1985;;0;Masculino;1999;114;43;52;5,07;12;0;0;0;0;619,80
691921435;GRADUADO;2008.1;VESTIBULAR;2004.1;N/A;18/08/1986;;0;Masculino;1999;114;44;52;7,90;9;0;0;0;0;619,20
002634870;GRADUADO;2008.2;VESTIBULAR;2004.1;N/A;08/11/1985;;0;Masculino;1999;114;42;52;7,25;10;0;0;0;0;618,60
685667653;GRADUADO;2008.2;VESTIBULAR;2004.1;N/A;17/10/1985;;0;Masculino;1999;114;44;52;7,59;10;0;0;0;0;616,50
313600791;GRADUADO;2009.1;VESTIBULAR;2004.1;N/A;31/05/1980;;0;Feminino;1999;114;42;52;6,25;11;0;0;0;0;613,30
791318360;CANCELADO REPROVOU TODAS POR FALTAS;2008.2;VESTIBULAR;2004.1;N/A;23/09/1983;;0;Masculino;1999;62;22;10;4,85;6;3;0;0;0;612,80
852304233;GRADUADO;2008.1;VESTIBULAR;2004.1;N/A;13/12/1985;;0;Masculino;1999;114;44;52;8,07;9;0;0;0;0;611,30
286078817;CANCELAMENTO POR ABANDONO;2007.2;VESTIBULAR;2004.2;N/A;25/01/1985;;0;Masculino;1999;0;0;0;0,01;4;0;0;0;0;580,00
389868638;CANCELAMENTO POR ABANDONO;2006.2;VESTIBULAR;2004.2;N/A;12/12/1986;;0;Masculino;1999;12;0;0;2,59;3;0;0;0;0;581,00
390722359;GRADUADO;2008.2;VESTIBULAR;2004.2;N/A;19/04/1987;;0;Masculino;1999;114;44;52;7,54;9;0;0;0;0;577,00
080999548;GRADUADO;2008.2;VESTIBULAR;2004.2;N/A;21/11/1984;;0;Masculino;1999;116;40;52;8,20;9;0;0;0;0;605,60
670630313;GRADUADO;2009.2;VESTIBULAR;2004.2;N/A;11/03/1985;;0;Masculino;1999;114;44;52;6,66;11;0;0;0;0;605,00
043509961;GRADUADO;2008.2;VESTIBULAR;2004.2;N/A;15/08/1986;;0;Feminino;1999;114;42;52;8,12;9;0;0;0;0;604,80
016645073;GRADUADO;2008.2;VESTIBULAR;2004.2;N/A;06/09/1986;;0;Masculino;1999;114;42;52;8,04;9;0;0;0;0;604,70
033824028;GRADUADO;2008.2;VESTIBULAR;2004.2;N/A;10/01/1985;;0;Masculino;1999;114;45;52;7,80;9;0;0;0;0;603,20
942810171;GRADUADO;2009.2;VESTIBULAR;2004.2;N/A;22/06/1986;;0;Feminino;1999;114;44;52;7,08;11;0;0;0;0;602,60
140045923;GRADUADO;2009.2;VESTIBULAR;2004.2;N/A;04/02/1986;;0;Masculino;1999;114;44;52;6,37;11;0;0;0;0;600,50
501811241;CANCELADO NOVO INGRESSO OUTRO CURSO;2006.1;VESTIBULAR;2004.2;N/A;10/07/1985;;0;Masculino;1999;0;0;0;0,00;0;3;0;0;0;599,80
716405838;GRADUADO;2004.2;VESTIBULAR;2004.2;N/A;29/08/1980;;0;Masculino;1999;117;42;52;7,30;1;0;0;0;0;598,10
884870386;CANCELADO REPROVOU TODAS POR FALTAS;2008.2;VESTIBULAR;2004.2;N/A;10/07/1985;;0;Masculino;1999;72;4;4;3,65;8;0;0;0;0;598,00
970319641;CANCELAMENTO POR ABANDONO;2006.2;VESTIBULAR;2004.2;N/A;07/01/1984;;0;Masculino;1999;20;4;0;4,57;3;0;0;0;0;597,80
136440925;CANCELADO NOVO INGRESSO OUTRO CURSO;2008.2;VESTIBULAR;2004.2;N/A;21/01/1986;;0;Masculino;1999;30;19;10;3,05;8;0;0;0;0;597,20
904528693;GRADUADO;2008.1;VESTIBULAR;2004.2;N/A;11/06/1981;;0;Masculino;1999;120;44;52;7,90;8;0;0;0;0;596,70
130988299;CANCELADO REPROVOU TODAS POR FALTAS;2008.2;VESTIBULAR;2004.2;N/A;25/09/1984;;0;Masculino;1999;34;8;0;1,98;8;0;0;0;0;596,30
774124646;CANCELADO REPROVOU TODAS POR FALTAS;2008.2;VESTIBULAR;2004.2;N/A;17/07/1984;;0;Masculino;1999;78;8;6;4,86;8;0;0;0;0;595,80
376878402;GRADUADO;2008.2;VESTIBULAR;2004.2;N/A;21/04/1985;;0;Feminino;1999;114;42;52;7,36;9;0;0;0;0;595,30
630671158;CANCELADO REPROVOU TODAS POR FALTAS;2009.1;VESTIBULAR;2004.2;N/A;05/10/1985;;0;Masculino;1999;22;5;0;1,90;9;0;0;0;0;595,20
630202198;GRADUADO;2008.2;VESTIBULAR;2004.2;N/A;12/02/1986;;0;Feminino;1999;114;42;52;7,83;9;0;0;0;0;595,10
167189068;CANCELADO NOVO INGRESSO MESMO CURSO;2011.1;VESTIBULAR;2004.2;N/A;27/08/1968;;0;Masculino;1999;111;38;40;5,24;13;0;0;0;0;593,70
605304414;CANCELAMENTO POR ABANDONO;2006.2;VESTIBULAR;2004.2;N/A;12/01/1986;;0;Masculino;1999;0;0;0;0,00;0;4;0;0;0;593,50
138450097;GRADUADO;2009.2;VESTIBULAR;2004.2;N/A;05/03/1985;;0;Masculino;1999;118;42;52;6,12;11;0;0;0;0;593,20
938027151;CANCELAMENTO POR ABANDONO;2007.2;VESTIBULAR;2004.2;N/A;02/01/1976;;0;Feminino;1999;24;20;0;3,92;3;2;0;0;0;592,20
213993381;GRADUADO;2008.2;VESTIBULAR;2004.2;N/A;20/02/1986;;0;Masculino;1999;114;42;52;8,08;9;0;0;0;0;591,10
130334276;GRADUADO;2005.2;VESTIBULAR;2004.2;N/A;31/07/1980;;0;Masculino;1999;117;42;52;7,29;3;0;0;0;0;589,20
441094391;CANCELADO 3 REPROV MESMA DISCIPLINA;2010.1;VESTIBULAR;2004.2;N/A;13/04/1984;;0;Masculino;1999;50;15;8;2,89;11;0;0;0;0;588,10
708649632;GRADUADO;2008.2;VESTIBULAR;2004.2;N/A;29/08/1986;;0;Masculino;1999;114;44;52;7,59;9;0;0;0;0;586,20
575451184;GRADUADO;2008.2;VESTIBULAR;2004.2;N/A;03/10/1985;;0;Masculino;1999;114;42;52;8,17;9;0;0;0;0;585,80
287630037;GRADUADO;2012.1;VESTIBULAR;2004.2;N/A;19/05/1986;Somente escola privada;2003;Masculino;1999;114;42;52;4,87;15;1;0;0;0;585,50
810442336;GRADUADO;2008.2;VESTIBULAR;2004.2;N/A;05/06/1986;;0;Masculino;1999;114;42;52;7,74;9;0;0;0;0;585,00
185857251;CANCELAMENTO POR ABANDONO;2008.1;VESTIBULAR;2004.2;N/A;11/08/1982;;0;Masculino;1999;30;0;0;2,23;7;0;0;0;0;584,50
292012321;TRANSFERIDO PARA OUTRA IES;2006.2;VESTIBULAR;2004.2;N/A;13/07/1974;;0;Masculino;1999;78;26;8;5,75;4;0;0;0;0;583,30
051813098;GRADUADO;2008.2;VESTIBULAR;2004.2;N/A;09/06/1986;;0;Masculino;1999;114;42;52;8,51;9;0;0;0;0;582,00
281566522;CANCELAMENTO POR ABANDONO;2006.2;VESTIBULAR;2004.2;N/A;01/12/1985;;0;Feminino;1999;8;0;0;4,08;1;3;0;0;0;579,00
821438132;GRADUADO;2009.2;VESTIBULAR;2005.1;N/A;10/05/1988;;0;Masculino;1999;114;42;52;8,69;10;0;0;0;0;704,60
013832134;GRADUADO;2009.2;VESTIBULAR;2005.1;N/A;22/09/1986;;0;Feminino;1999;114;42;52;7,24;9;1;0;0;0;634,40
554527226;GRADUADO;2009.1;VESTIBULAR;2005.1;N/A;25/09/1987;;0;Masculino;1999;114;42;52;7,38;9;0;0;0;0;666,30
377114534;GRADUADO;2010.1;VESTIBULAR;2005.1;N/A;28/04/1987;;0;Feminino;1999;114;51;52;7,34;11;0;2;0;0;655,80
409990642;CANCELAMENTO POR ABANDONO;2006.1;VESTIBULAR;2005.1;N/A;30/10/1985;;0;Masculino;1999;24;10;0;7,34;1;1;0;0;0;645,20
416581767;GRADUADO;2009.1;VESTIBULAR;2005.1;N/A;25/10/1987;;0;Masculino;1999;114;44;52;7,43;9;0;0;0;0;637,90
222611209;GRADUADO;2009.1;VESTIBULAR;2005.1;N/A;08/09/1987;;0;Masculino;1999;114;43;52;8,92;9;0;0;0;0;727,30
146107618;GRADUADO;2009.1;VESTIBULAR;2005.1;N/A;12/04/1988;;0;Masculino;1999;114;43;52;7,87;9;0;0;0;0;667,40
751781905;GRADUADO;2007.2;VESTIBULAR;2005.1;N/A;07/07/1984;;0;Masculino;1999;116;42;52;8,28;6;0;0;0;0;636,50
913739273;GRADUADO;2009.1;VESTIBULAR;2005.1;N/A;09/03/1987;;0;Feminino;1999;114;42;52;8,54;9;0;0;0;0;631,50
744009228;GRADUADO;2009.2;VESTIBULAR;2005.1;N/A;14/05/1988;;0;Masculino;1999;114;47;52;7,67;10;0;0;0;0;677,60
301800193;GRADUADO;2008.1;VESTIBULAR;2005.1;N/A;11/12/1985;;0;Feminino;1999;114;43;52;7,42;7;0;0;0;0;660,00
552647071;GRADUADO;2009.1;VESTIBULAR;2005.1;N/A;11/02/1987;;0;Masculino;1999;114;42;52;8,20;9;0;0;0;0;636,60
134845459;GRADUADO;2009.1;VESTIBULAR;2005.1;N/A;06/01/1988;;0;Masculino;1999;114;42;52;7,09;9;0;0;0;0;652,00
615555589;GRADUADO;2011.2;VESTIBULAR;2005.1;N/A;03/02/1987;;0;Feminino;1999;114;42;52;7,14;10;4;1;0;0;621,00
896750012;GRADUADO;2009.2;VESTIBULAR;2005.1;N/A;27/01/1987;;0;Masculino;1999;114;42;52;8,86;10;0;0;0;0;673,80
042960615;GRADUADO;2006.2;VESTIBULAR;2005.1;N/A;26/05/1981;;0;Masculino;1999;114;42;52;6,89;4;0;0;0;0;633,20
436842132;CANCELADO NOVO INGRESSO MESMO CURSO;2010.1;VESTIBULAR;2005.1;N/A;12/09/1985;;0;Masculino;1999;98;47;42;6,67;10;0;0;0;0;673,00
568471511;GRADUADO;2009.1;VESTIBULAR;2005.1;N/A;29/02/1984;;0;Masculino;1999;114;43;52;7,26;9;0;0;0;0;642,10
515095170;CANCELADO NOVO INGRESSO MESMO CURSO;2009.1;VESTIBULAR;2005.1;N/A;05/11/1986;;0;Feminino;1999;20;26;6;3,93;8;0;0;0;0;661,80
036880499;GRADUADO;2009.1;VESTIBULAR;2005.1;N/A;18/10/1984;;0;Masculino;1999;114;44;52;7,84;9;0;0;0;0;636,70
272556753;GRADUADO;2009.2;VESTIBULAR;2005.1;N/A;30/10/1985;;0;Masculino;1999;114;42;52;6,48;10;0;0;0;0;625,40
789121883;GRADUADO;2009.2;VESTIBULAR;2005.1;N/A;22/04/1987;;0;Masculino;1999;114;42;52;8,69;9;1;0;0;0;667,30
956492115;GRADUADO;2009.2;VESTIBULAR;2005.1;N/A;25/08/1986;;0;Masculino;1999;114;46;52;7,60;10;0;0;0;0;642,00
253726083;GRADUADO;2009.1;VESTIBULAR;2005.1;N/A;14/07/1987;;0;Masculino;1999;114;44;52;8,48;9;0;0;0;0;699,50
358748814;GRADUADO;2009.1;VESTIBULAR;2005.1;N/A;14/01/1987;;0;Masculino;1999;114;42;52;7,33;9;0;0;0;0;659,00
621019083;GRADUADO;2009.2;VESTIBULAR;2005.1;N/A;26/12/1986;;0;Masculino;1999;114;43;52;7,60;10;0;0;0;0;645,40
062113987;CANCELAMENTO POR ABANDONO;2006.2;VESTIBULAR;2005.1;N/A;29/08/1978;;0;Masculino;1999;0;0;0;0,00;1;1;0;0;0;619,00
774175804;GRADUADO;2009.2;VESTIBULAR;2005.1;N/A;28/09/1987;;0;Masculino;1999;114;46;52;9,22;10;0;0;0;0;792,70
375771841;CANCELAMENTO POR ABANDONO;2008.2;VESTIBULAR;2005.1;N/A;16/07/1983;;0;Masculino;1999;54;11;8;4,93;5;2;0;0;0;620,00
387458597;GRADUADO;2009.2;VESTIBULAR;2005.1;N/A;13/04/1987;;0;Masculino;1999;114;49;52;7,09;10;0;0;0;0;-
226697829;GRADUADO;2010.1;JUDICIAL;2005.2;N/A;08/03/1986;;0;Masculino;1999;114;42;52;7,03;10;0;0;0;0;-
333312571;CANCELAMENTO POR ABANDONO;2007.2;VESTIBULAR;2005.2;N/A;26/06/1987;;0;Masculino;1999;20;4;0;3,64;3;1;0;0;0;0,00
133196498;GRADUADO;2010.1;VESTIBULAR;2005.2;N/A;26/06/1987;;0;Masculino;1999;114;42;52;6,65;10;0;0;0;0;587,30
374357662;GRADUADO;2008.2;VESTIBULAR;2005.2;N/A;23/10/1982;;0;Masculino;1999;114;46;52;6,10;7;0;0;0;0;615,70
027929887;CANCELADO NOVO INGRESSO MESMO CURSO;2011.2;VESTIBULAR;2005.2;N/A;10/03/1985;;0;Masculino;1999;106;26;38;5,25;12;0;0;0;0;601,60
927667175;CANCELAMENTO POR ABANDONO;2006.1;VESTIBULAR;2005.2;N/A;03/06/1985;;0;Masculino;1999;0;0;0;0,00;0;0;0;0;0;0,00
605608817;GRADUADO;2010.2;VESTIBULAR;2005.2;N/A;31/08/1986;;0;Masculino;1999;114;44;52;7,00;11;0;0;0;0;0,00
066474499;CANCELAMENTO POR ABANDONO;2008.1;VESTIBULAR;2005.2;N/A;24/09/1986;;0;Masculino;1999;36;0;4;4,39;4;0;0;0;0;0,00
054431973;GRADUADO;2009.1;VESTIBULAR;2005.2;N/A;03/03/1986;;0;Masculino;1999;114;42;52;7,37;8;0;0;0;0;605,60
983206129;GRADUADO;2009.2;VESTIBULAR;2005.2;N/A;02/07/1985;;0;Masculino;1999;114;44;52;8,21;9;0;0;0;0;609,70
221337872;CANCELADO 3 REPROV MESMA DISCIPLINA;2010.1;VESTIBULAR;2005.2;N/A;05/09/1982;;0;Masculino;1999;60;8;2;2,73;9;0;0;0;0;600,10
536168676;CANCELADO NOVO INGRESSO MESMO CURSO;2011.2;VESTIBULAR;2005.2;N/A;05/02/1987;;0;Masculino;1999;102;45;46;5,96;12;0;0;0;0;0,00
083798348;CANCELAMENTO POR ABANDONO;2006.1;VESTIBULAR;2005.2;N/A;01/10/1983;;0;Feminino;1999;0;0;0;0,00;0;0;0;0;0;0,00
651156704;GRADUADO;2009.1;VESTIBULAR;2005.2;N/A;30/06/1986;;0;Masculino;1999;114;42;52;7,37;8;0;0;0;0;604,10
875932382;GRADUADO;2012.2;VESTIBULAR;2005.2;N/A;02/01/1985;;0;Masculino;1999;114;42;52;5,62;15;0;0;0;0;592,60
707736190;CANCELAMENTO POR ABANDONO;2006.1;VESTIBULAR;2005.2;N/A;18/06/1986;;0;Masculino;1999;0;0;0;0,00;0;1;0;0;0;596,30
452883555;GRADUADO;2009.2;VESTIBULAR;2005.2;N/A;20/07/1978;;0;Masculino;1999;117;42;52;5,32;9;0;0;0;0;589,70
011727212;GRADUADO;2009.2;VESTIBULAR;2005.2;N/A;06/07/1987;;0;Masculino;1999;114;43;52;7,12;9;0;0;0;0;596,10
848416171;GRADUADO;2009.2;VESTIBULAR;2005.2;N/A;01/11/1985;;0;Masculino;1999;114;42;52;8,26;9;0;0;0;0;596,50
519475167;CANCELADO REPROVOU TODAS POR FALTAS;2008.2;VESTIBULAR;2005.2;N/A;27/08/1986;;0;Masculino;1999;16;0;0;1,43;5;1;0;0;0;615,40
990357668;CANCELAMENTO POR ABANDONO;2006.2;VESTIBULAR;2005.2;N/A;28/02/1981;;0;Masculino;1999;24;11;0;5,79;1;0;0;0;0;0,00
962733351;CANCELAMENTO POR ABANDONO;2007.2;VESTIBULAR;2005.2;N/A;07/12/1982;;0;Masculino;1999;16;0;0;2,52;3;0;0;0;0;592,40
926422519;CANCELAMENTO POR ABANDONO;2007.1;VESTIBULAR;2005.2;N/A;25/05/1987;;0;Masculino;1999;8;0;0;2,35;2;0;0;0;0;591,40
962887715;CANCELADO NOVO INGRESSO MESMO CURSO;2010.1;VESTIBULAR;2005.2;N/A;09/04/1974;;0;Masculino;1999;110;20;40;6,34;9;0;0;0;0;0,00
529798131;CANCELAMENTO POR ABANDONO;2006.2;VESTIBULAR;2005.2;N/A;16/01/1986;;0;Masculino;1999;5;5;0;5,68;1;1;0;0;0;0,00
021205031;CANCELAMENTO POR ABANDONO;2011.2;VESTIBULAR;2005.2;N/A;14/01/1987;;0;Feminino;1999;101;16;30;6,20;8;4;0;0;0;601,50
